Date,Delhi,Mumbai,Chennai,Kolkata
06/02/2018,73.38,81.24,76.12,76.07
05/02/2018,73.31,81.17,76.04,76
04/02/2018,73.16,81.02,75.88,75.85
03/02/2018,73.09,80.95,75.81,75.78
02/02/2018,73.1,80.96,75.82,75.79
01/02/2018,73.05,80.91,75.77,75.74
31/01/2018,72.92,80.79,75.63,75.62
30/01/2018,72.92,80.79,75.63,75.62
29/01/2018,72.84,80.71,75.55,75.54
28/01/2018,72.77,80.64,75.47,75.47
27/01/2018,72.72,80.59,75.42,75.42
26/01/2018,72.63,80.5,75.33,75.33
25/01/2018,72.49,80.36,75.18,75.19
24/01/2018,72.43,80.3,75.12,75.13
23/01/2018,72.38,80.25,75.06,75.09
22/01/2018,72.23,80.1,74.91,74.94
21/01/2018,72.08,79.95,74.75,74.79
20/01/2018,71.89,79.77,74.55,74.6
19/01/2018,71.7,79.58,74.35,74.42
18/01/2018,71.56,79.44,74.2,74.28
17/01/2018,71.39,79.27,74.02,74.11
16/01/2018,71.27,79.15,73.89,74
15/01/2018,71.18,79.06,73.8,73.91
14/01/2018,71.06,78.94,73.67,73.79
13/01/2018,70.92,78.81,73.53,73.65
12/01/2018,70.73,78.62,73.33,73.47
11/01/2018,70.66,78.55,73.25,73.4
10/01/2018,70.62,78.51,73.21,73.36
09/01/2018,70.53,78.42,73.12,73.27
08/01/2018,70.43,78.32,73.01,73.17
07/01/2018,70.28,78.17,72.85,73.02
06/01/2018,70.13,78.02,72.69,72.88
05/01/2018,69.99,77.89,72.55,72.74
04/01/2018,69.97,77.87,72.53,72.72
03/01/2018,69.97,77.87,72.53,72.72
02/01/2018,69.97,77.87,72.53,72.72
01/01/2018,69.97,77.87,72.53,72.72
31/12/2017,69.97,77.87,72.53,72.72
30/12/2017,69.94,77.84,72.49,72.69
29/12/2017,69.9,77.8,72.45,72.65
28/12/2017,69.81,77.71,72.36,72.56
27/12/2017,69.72,77.62,72.26,72.47
26/12/2017,69.63,77.53,72.17,72.39
25/12/2017,69.65,77.55,72.19,72.4
24/12/2017,69.56,77.46,72.09,72.32
23/12/2017,69.58,77.48,72.12,72.34
22/12/2017,69.5,77.4,72.03,72.26
21/12/2017,69.42,77.32,71.95,72.18
20/12/2017,69.35,77.25,71.87,72.11
19/12/2017,69.27,77.17,71.79,72.03
18/12/2017,69.19,77.06,71.7,71.95
17/12/2017,69.15,76.99,71.66,71.91
16/12/2017,69.13,76.88,71.64,71.89
15/12/2017,69.1,76.78,71.61,71.86
14/12/2017,69.07,76.69,71.58,71.84
13/12/2017,69.07,76.66,71.58,71.84
12/12/2017,69.09,76.64,71.6,71.85
11/12/2017,69.12,76.62,71.63,71.88
10/12/2017,69.15,76.61,71.66,71.91
09/12/2017,69.18,76.62,71.69,71.94
08/12/2017,69.19,76.61,71.7,71.95
07/12/2017,69.23,76.61,71.75,71.99
06/12/2017,69.24,76.6,71.76,72
05/12/2017,69.25,76.59,71.77,72.01
04/12/2017,69.23,76.56,71.75,71.99
03/12/2017,69.23,76.54,71.75,71.99
02/12/2017,69.22,76.52,71.74,71.98
01/12/2017,69.22,76.52,71.74,71.98
30/11/2017,69.24,76.52,71.76,72
29/11/2017,69.26,76.52,71.78,72.02
28/11/2017,69.26,76.52,71.78,72.02
27/11/2017,69.28,76.52,71.8,72.04
26/11/2017,69.32,76.52,71.84,72.08
25/11/2017,69.36,76.52,71.88,72.12
24/11/2017,69.41,76.52,71.94,72.17
23/11/2017,69.43,76.54,71.96,72.19
22/11/2017,69.48,76.58,72.01,72.24
21/11/2017,69.53,76.63,72.06,72.29
20/11/2017,69.51,76.61,72.04,72.27
19/11/2017,69.54,76.64,72.07,72.3
18/11/2017,69.57,76.67,72.1,72.33
17/11/2017,69.61,76.71,72.15,72.37
16/11/2017,69.65,76.75,72.19,72.4
15/11/2017,69.68,76.78,72.22,72.43
14/11/2017,69.73,76.83,72.27,72.48
13/11/2017,69.78,76.88,72.33,72.53
12/11/2017,69.78,76.88,72.33,72.53
11/11/2017,69.81,76.91,72.36,72.56
10/11/2017,69.85,76.95,72.4,72.6
09/11/2017,69.85,76.95,72.4,72.6
08/11/2017,69.8,76.9,72.35,72.55
07/11/2017,69.8,76.9,72.35,72.55
06/11/2017,69.69,76.79,72.23,72.44
05/11/2017,69.55,76.65,72.08,72.31
04/11/2017,69.47,76.57,72,72.23
03/11/2017,69.34,76.45,71.86,72.1
02/11/2017,69.25,76.36,71.77,72.01
01/11/2017,69.14,76.25,71.65,71.9
31/10/2017,69.13,76.24,71.64,71.9
30/10/2017,69.07,76.18,71.58,71.84
29/10/2017,68.92,76.03,71.42,71.69
28/10/2017,68.84,75.95,71.34,71.61
27/10/2017,68.72,75.83,71.21,71.49
26/10/2017,68.65,75.76,71.14,71.43
25/10/2017,68.62,75.73,71.1,71.4
24/10/2017,68.6,75.71,71.08,71.38
23/10/2017,68.6,75.71,71.08,71.38
22/10/2017,68.58,75.69,71.06,71.36
21/10/2017,68.44,75.56,70.92,71.22
20/10/2017,68.4,75.52,70.87,71.18
19/10/2017,68.33,75.45,70.8,71.11
18/10/2017,68.26,75.38,70.73,71.04
17/10/2017,68.26,75.38,70.73,71.04
16/10/2017,68.29,75.41,70.76,71.07
15/10/2017,68.33,75.45,70.8,71.11
14/10/2017,68.38,75.5,70.85,71.16
13/10/2017,68.43,75.55,70.9,71.21
12/10/2017,68.45,75.57,70.93,71.23
11/10/2017,68.48,75.59,70.96,71.26
10/10/2017,68.45,77.58,70.93,71.23
09/10/2017,68.45,77.58,70.93,71.23
08/10/2017,68.39,77.52,70.86,71.17
07/10/2017,68.35,77.48,70.82,71.13
06/10/2017,68.36,77.49,70.83,71.14
05/10/2017,68.38,77.51,70.85,71.16
04/10/2017,68.38,77.51,70.85,71.16
03/10/2017,70.88,79.99,73.48,73.62
02/10/2017,70.83,79.94,73.43,73.57
01/10/2017,70.76,79.87,73.36,73.5
30/09/2017,70.66,79.77,73.25,73.4
29/09/2017,70.56,79.67,73.15,73.3
28/09/2017,70.46,79.57,73.04,73.2
27/09/2017,70.41,79.52,72.99,73.15
26/09/2017,70.41,79.52,72.99,73.15
25/09/2017,70.41,79.52,72.99,73.15
24/09/2017,70.39,79.5,72.97,73.13
23/09/2017,70.42,79.53,73,73.16
22/09/2017,70.47,79.58,73.05,73.21
21/09/2017,70.52,79.63,73.1,73.26
20/09/2017,70.52,79.63,73.1,73.26
19/09/2017,70.52,79.63,73.1,73.26
18/09/2017,70.51,79.62,73.09,73.25
17/09/2017,70.51,79.62,73.09,73.25
16/09/2017,70.48,79.59,73.06,73.22
15/09/2017,70.43,79.54,73.01,73.17
14/09/2017,70.39,79.5,72.97,73.13
13/09/2017,70.38,79.48,72.95,73.12
12/09/2017,70.38,79.48,72.95,73.12
11/09/2017,70.3,79.41,72.87,73.05
10/09/2017,70.17,79.28,72.73,72.91
09/09/2017,70.03,79.14,72.58,72.78
08/09/2017,69.89,79,72.44,72.64
07/09/2017,69.8,78.92,72.34,72.55
06/09/2017,69.71,78.82,72.25,72.46
05/09/2017,69.71,78.82,72.25,72.46
04/09/2017,69.66,78.78,72.2,72.41
03/09/2017,69.55,78.67,72.08,72.3
02/09/2017,69.43,78.54,71.95,72.18
01/09/2017,69.26,78.38,71.78,72.02
31/08/2017,69.15,78.28,71.66,71.92
30/08/2017,69.12,78.24,71.62,71.88
29/08/2017,69.12,78.24,71.62,71.88
28/08/2017,69.09,78.22,71.6,71.86
27/08/2017,69.06,78.18,71.56,71.82
26/08/2017,69.02,78.14,71.52,71.78
25/08/2017,69.01,78.13,71.51,71.77
24/08/2017,68.88,78,71.37,71.64
23/08/2017,68.73,77.86,71.22,71.5
22/08/2017,68.67,77.79,71.15,71.44
21/08/2017,68.54,77.66,71.01,71.31
20/08/2017,68.38,77.51,70.85,71.16
19/08/2017,68.37,77.5,70.83,71.14
18/08/2017,68.29,77.42,70.76,71.07
17/08/2017,68.24,77.37,70.7,71.02
16/08/2017,68.14,77.27,70.59,70.92
15/08/2017,68.08,77.21,70.53,70.86
14/08/2017,67.95,77.09,70.4,70.74
13/08/2017,67.76,76.89,70.19,70.55
12/08/2017,67.5,76.64,69.92,70.29
11/08/2017,67.27,76.41,69.68,70.07
10/08/2017,66.96,76.1,69.35,69.78
09/08/2017,66.81,75.96,69.2,69.66
08/08/2017,66.75,75.89,69.13,69.61
07/08/2017,66.66,75.8,69.03,69.54
06/08/2017,66.51,75.66,68.88,69.43
05/08/2017,66.28,75.43,68.64,69.24
04/08/2017,66,75.15,68.34,69.03
03/08/2017,65.69,74.85,68.02,68.78
02/08/2017,65.47,74.63,67.78,68.61
01/08/2017,65.4,74.56,67.71,68.56
31/07/2017,65.26,74.58,67.78,68.45
30/07/2017,65,74.33,67.51,68.24
29/07/2017,64.87,74.2,67.37,68.14
28/07/2017,64.69,74.02,67.18,68
27/07/2017,64.59,73.92,67.07,67.92
26/07/2017,64.57,73.91,67.06,67.91
25/07/2017,64.57,73.9,67.05,67.91
24/07/2017,64.53,73.87,67.01,67.88
23/07/2017,64.4,73.74,66.88,67.77
22/07/2017,64.3,73.63,66.77,67.69
21/07/2017,64.28,73.61,66.75,67.68
20/07/2017,64.25,73.59,66.72,67.66
19/07/2017,64.21,73.54,66.67,67.62
18/07/2017,64.21,73.54,66.67,67.62
17/07/2017,64.15,73.49,66.61,67.58
16/07/2017,64.11,73.45,66.57,67.55
15/07/2017,64.03,73.37,66.49,67.48
14/07/2017,63.89,73.23,66.34,67.37
13/07/2017,63.91,73.25,66.36,67.38
12/07/2017,63.93,73.27,66.38,67.4
11/07/2017,63.93,73.27,66.38,67.4
10/07/2017,63.83,75.04,66.25,66.73
09/07/2017,63.65,74.86,66.05,66.58
08/07/2017,63.46,74.67,65.86,66.44
07/07/2017,63.33,74.54,65.72,66.33
06/07/2017,63.19,74.41,65.58,66.23
05/07/2017,63.08,74.3,65.46,66.14
04/07/2017,63.08,74.3,65.46,66.14
03/07/2017,63.13,74.35,65.51,66.18
02/07/2017,63.06,74.28,65.44,66.12
01/07/2017,63.09,74.3,65.46,66.14
30/06/2017,63.31,74.56,65.74,66.32
29/06/2017,63.47,74.71,65.9,66.45
28/06/2017,63.46,74.71,65.9,66.45
27/06/2017,63.46,74.71,65.89,66.44
26/06/2017,63.55,74.79,65.98,66.51
25/06/2017,63.71,74.95,66.15,66.64
24/06/2017,63.99,75.23,66.45,66.86
23/06/2017,64.23,75.46,66.7,67.04
22/06/2017,64.44,75.68,66.93,67.21
21/06/2017,64.55,75.79,67.04,67.3
20/06/2017,64.55,75.78,67.04,67.3
19/06/2017,64.65,75.88,67.14,67.37
18/06/2017,64.91,76.14,67.42,67.58
17/06/2017,65.23,76.46,67.76,67.84
16/06/2017,65.48,76.7,68.02,68.03
19013,95.41,109.98,101.4,104.67
19013,95.41,109.98,101.40,104.67
